threshold,BPCER,APCER
5.474071862465735e-09,0.0,0.957037037037037
5.564317007156205e-09,0.0,0.9566666666666667
5.659422264159275e-09,0.0,0.9562962962962963
5.77166137105678e-09,0.0,0.955925925925926
5.827553994919299e-09,0.0,0.9555555555555556
6.02901373270015e-09,0.0,0.9551851851851851
6.07666983398758e-09,0.0,0.9548148148148148
6.19635809329111e-09,0.0,0.9544444444444444
6.323933821050787e-09,0.0,0.9540740740740741
6.3927494409199426e-09,0.0,0.9537037037037037
6.412368414032699e-09,0.0,0.9533333333333334
6.54117471299287e-09,0.0,0.952962962962963
6.8939685071711665e-09,0.0,0.9525925925925925
6.899066651300245e-09,0.0,0.9522222222222222
7.002264101885203e-09,0.0,0.9518518518518518
7.119456135740165e-09,0.0,0.9514814814814815
7.253734946033319e-09,0.0,0.9511111111111111
7.308096794389485e-09,0.0,0.9507407407407408
7.352026543117063e-09,0.0,0.9503703703703704
7.419491687699065e-09,0.0,0.95
7.472458207757882e-09,0.0,0.9496296296296296
7.477327201854678e-09,0.0,0.9492592592592592
7.539852298066307e-09,0.0,0.9488888888888889
7.785750710809225e-09,0.0,0.9485185185185185
7.804590751447904e-09,0.0,0.9481481481481482
7.862048789775145e-09,0.0,0.9477777777777778
8.061284084703857e-09,0.0,0.9474074074074074
8.344627211442912e-09,0.0,0.947037037037037
8.55459525439528e-09,0.0,0.9466666666666667
8.599037037981816e-09,0.0,0.9462962962962963
8.99582097702023e-09,0.0,0.945925925925926
9.153851898702214e-09,0.0,0.9455555555555556
9.263752431820649e-09,0.0,0.9451851851851852
9.265059830454447e-09,0.0,0.9448148148148148
9.326283745281216e-09,0.0,0.9444444444444444
9.429132141747232e-09,0.0,0.9440740740740741
9.466383232847875e-09,0.0,0.9437037037037037
9.572215020625663e-09,0.0,0.9433333333333334
9.614744556074584e-09,0.0,0.942962962962963
9.649484766782734e-09,0.0,0.9425925925925925
9.666987210721345e-09,0.0,0.9422222222222222
1.000864902067633e-08,0.0,0.9418518518518518
1.009181715971863e-08,0.0,0.9414814814814815
1.0098585079276745e-08,0.0,0.9411111111111111
1.0381043580309779e-08,0.0,0.9407407407407408
1.050602982388682e-08,0.0,0.9403703703703704
1.070986499485116e-08,0.0,0.94
1.0946328288241602e-08,0.0,0.9396296296296296
1.0971016095595587e-08,0.0,0.9392592592592592
1.100258195663173e-08,0.0,0.9388888888888889
1.1286079626415813e-08,0.0,0.9385185185185185
1.1349188255849185e-08,0.0,0.9381481481481482
1.1437484737086834e-08,0.0,0.9377777777777778
1.1441358971353566e-08,0.0,0.9374074074074074
1.1801471799799401e-08,0.0,0.937037037037037
1.1810801225919931e-08,0.0,0.9366666666666666
1.2004496952044974e-08,0.0,0.9362962962962963
1.2434721696763518e-08,0.0,0.9359259259259259
1.2895032597270983e-08,0.0,0.9355555555555556
1.3097380957560745e-08,0.0,0.9351851851851852
1.3382496888425521e-08,0.0,0.9348148148148148
1.3386630470790806e-08,0.0,0.9344444444444444
1.3440868862346633e-08,0.0,0.9340740740740741
1.3889825289936653e-08,0.0,0.9337037037037037
1.4100521639193175e-08,0.0,0.9333333333333333
1.414143824263192e-08,0.0,0.932962962962963
1.4361827282982631e-08,0.0,0.9325925925925926
1.4373815915291743e-08,0.0,0.9322222222222222
1.4620477273297183e-08,0.0,0.9318518518518518
1.5019224974821554e-08,0.0,0.9314814814814815
1.5228856398152857e-08,0.0,0.9311111111111111
1.5301317546345672e-08,0.0,0.9307407407407408
1.5447914947230856e-08,0.0,0.9303703703703704
1.560070650441503e-08,0.0,0.93
1.5757052551634843e-08,0.0,0.9296296296296296
1.5847501089183424e-08,0.0,0.9292592592592592
1.5847982481886902e-08,0.0,0.9288888888888889
1.616813349869517e-08,0.0,0.9285185185185185
1.6583049600171762e-08,0.0,0.9281481481481482
1.683371309013637e-08,0.0,0.9277777777777778
1.6863413776491143e-08,0.0,0.9274074074074075
